rownames,psoda,pfries,pentree,wagest,nmgrs,nregs,hrsopen,emp,psoda2,pfries2,pentree2,wagest2,nmgrs2,nregs2,hrsopen2,emp2,compown,chain,density,crmrte,state,prpblck,prppov,prpncar,hseval,nstores,income,county,lpsoda,lpfries,lhseval,lincome,ldensity,NJ,BK,KFC,RR
1,1.1200000047683716,1.059999942779541,1.0199999809265137,4.25,3,5,16,27.5,1.1100000143051147,1.1100000143051147,1.0499999523162842,5.050000190734863,5,5,15,27,1,3,4030,0.05288660153746605,1,0.1711542010307312,0.03657890111207962,0.07884279638528824,148300,3,44534,18,0.11332868784666061,0.05826885253190994,11.90699291229248,10.704008102416992,8.301521301269531,1,0,0,1
2,1.059999942779541,0.9100000262260437,0.949999988079071,4.75,3,3,16.5,21.5,1.0499999523162842,0.8899999856948853,0.949999988079071,5.050000190734863,4,3,17.5,24.5,0,1,4030,0.05288660153746605,1,0.1711542010307312,0.03657890111207962,0.07884279638528824,148300,3,44534,18,0.05826885253190994,-0.09431064873933792,11.90699291229248,10.704008102416992,8.301521301269531,1,1,0,0
3,1.059999942779541,0.9100000262260437,0.9800000190734863,4.25,3,5,18,30,1.0499999523162842,0.9399999976158142,0.9800000190734863,5.050000190734863,4,5,17.5,25,0,1,11400,0.03600030019879341,1,0.04736020043492317,0.08790720254182816,0.2694298028945923,169200,3,41164,12,0.05826885253190994,-0.09431064873933792,12.038836479187012,10.625319480895996,9.341368675231934,1,1,0,0
4,1.1200000047683716,1.0199999809265137,1.059999942779541,5,4,5,16,27.5,1.149999976158142,1.0499999523162842,1.0499999523162842,5.050000190734863,4,5,16,,0,3,8345,0.048423200845718384,1,0.05283939838409424,0.05912270024418831,0.13669030368328094,171600,3,50366,10,0.11332868784666061,0.019802609458565712,12.052921295166016,10.827071189880371,9.029417991638184,1,0,0,1
5,1.1200000047683716,,0.49000000953674316,5,3,3,16,5,1.0399999618530273,1.0099999904632568,0.5799999833106995,5.050000190734863,3,3,16,12,0,1,720,0.06158899888396263,1,0.03448000177741051,0.025414500385522842,0.07380200177431107,249100,1,72287,10,0.11332868784666061,,12.425609588623047,11.188399314880371,6.579251289367676,1,1,0,0
6,1.059999942779541,0.949999988079071,1.0099999904632568,4.25,4,4,15,17.5,1.0499999523162842,0.9399999976158142,1,5.050000190734863,3,4,15,28,0,1,4424,0.033482298254966736,1,0.05913269892334938,0.08350010216236115,0.115134097635746,148000,2,44515,18,0.05826885253190994,-0.051293306052684784,11.904967308044434,10.703581809997559,8.39479923248291,1,1,0,0
7,1.1699999570846558,0.949999988079071,0.949999988079071,4.650000095367432,3,2,16,22.5,1.0499999523162842,0.9399999976158142,0.9399999976158142,5.050000190734863,3,2,16,18.5,0,1,2678,0.031029600650072098,1,0.018677299842238426,0.02923489920794964,0.05018540099263191,212700,1,62056,10,0.157003715634346,-0.051293306052684784,12.267638206481934,11.035792350769043,7.892825603485107,1,1,0,0
8,1.1699999570846558,1.0199999809265137,1.059999942779541,4.5,3,5,17,18.5,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,3,5,16,17,1,3,6405,0.04190009832382202,1,0.004906000103801489,0.03375989943742752,0.08271049708127975,198800,1,53655,24,0.157003715634346,0.019802609458565712,12.200054168701172,10.89033031463623,8.7648344039917,1,0,0,1
9,1.1799999475479126,1.0199999809265137,1.059999942779541,,4,4,17,17,1.100000023841858,1.0099999904632568,0.9900000095367432,5.050000190734863,4,4,18,34,0,1,18388,0.0945454016327858,1,0.9210559129714966,0.2036816030740738,0.39194899797439575,103800,5,31314,10,0.16551439464092255,0.019802609458565712,11.55022144317627,10.351820945739746,9.819453239440918,1,1,0,0
10,1.1699999570846558,1.1200000047683716,1.0199999809265137,4.25,3,5,18,27,1.1100000143051147,1.1200000047683716,1.0499999523162842,5.050000190734863,6,5,17,22,1,3,18388,0.0945454016327858,1,0.9210559129714966,0.2036816030740738,0.39194899797439575,103800,5,31314,10,0.157003715634346,0.11332868784666061,11.55022144317627,10.351820945739746,9.819453239440918,1,0,0,1
11,1.059999942779541,1.0199999809265137,2.3399999141693115,4.75,3,5,12,11,1.0499999523162842,1.0499999523162842,2.319999933242798,5.050000190734863,5,5,12,32.5,1,2,18388,0.0945454016327858,1,0.9210559129714966,0.2036816030740738,0.39194899797439575,103800,5,31314,10,0.05826885253190994,0.019802609458565712,11.55022144317627,10.351820945739746,9.819453239440918,1,0,1,0
12,1.059999942779541,1.0499999523162842,1.059999942779541,4.5,4,2,15.5,20,1.1100000143051147,1.090000033378601,2.069999933242798,5.050000190734863,4,2,15.5,20,0,4,18388,0.0945454016327858,1,0.9210559129714966,0.2036816030740738,0.39194899797439575,103800,5,31314,10,0.05826885253190994,0.04879011958837509,11.55022144317627,10.351820945739746,9.819453239440918,1,0,0,0
13,1.0499999523162842,0.949999988079071,2.740000009536743,4.25,3,5,13.5,17,1.0499999523162842,0.8399999737739563,2.319999933242798,5.050000190734863,2,5,12.5,9.5,0,2,11401,0.14823000133037567,1,0.9210559129714966,0.2036816030740738,0.39194899797439575,103800,5,31314,10,0.04879011958837509,-0.051293306052684784,11.55022144317627,10.351820945739746,9.341456413269043,1,0,1,0
14,1.1699999570846558,1.059999942779541,1.1699999570846558,4.349999904632568,4,,15,7.5,,,,,0,,,0,1,1,12627,0.030446499586105347,1,0.013910899870097637,0.08453989773988724,0.22727270424365997,191300,1,38569,2,0.157003715634346,0.05826885253190994,12.161598205566406,10.56020450592041,9.44359302520752,1,1,0,0
15,1.149999976158142,0.949999988079071,0.949999988079071,4.5,2,2,16,8,1.159999966621399,1.0099999904632568,1.0499999523162842,5.050000190734863,2,2,16,8,0,1,12799,0.03753479942679405,1,0.010212399996817112,0.05981620028614998,0.14168579876422882,282800,2,60657,2,0.13976192474365234,-0.051293306052684784,12.552495002746582,11.01298999786377,9.457121849060059,1,1,0,0
16,1.2699999809265137,1.1699999570846558,1.100000023841858,5,4,4,16.5,20,1.3700000047683716,1.159999966621399,1.159999966621399,5.050000190734863,5,4,16.5,22.5,0,1,12799,0.03753479942679405,1,0.010212399996817112,0.05981620028614998,0.14168579876422882,282800,2,60657,2,0.23901689052581787,0.157003715634346,12.552495002746582,11.01298999786377,9.457121849060059,1,1,0,0
17,1.059999942779541,0.9100000262260437,0.9800000190734863,5.559999942779541,4,5,16,37.5,1.0099999904632568,0.9399999976158142,0.9399999976158142,5.050000190734863,4,5,16,20,0,1,6039,0.03170099854469299,1,0.00609039980918169,0.03865069895982742,0.07573959976434708,167700,2,47891,28,0.05826885253190994,-0.09431064873933792,12.029932022094727,10.77668285369873,8.70599365234375,1,1,0,0
18,1.059999942779541,0.9800000190734863,1.059999942779541,4.619999885559082,3,2,12.5,16.5,1.0499999523162842,0.8899999856948853,2.109999895095825,5.139999866485596,3,2,12.5,22,0,4,11187,0.05087520182132721,1,0.003540599951520562,0.11187709867954254,0.22585870325565338,138000,1,36705,12,0.05826885253190994,-0.02020268701016903,11.83500862121582,10.51066780090332,9.322507858276367,1,0,0,0
19,1.059999942779541,0.9100000262260437,0.9800000190734863,4.25,5,4,16,24,1.0499999523162842,0.8999999761581421,1.0399999618530273,5.050000190734863,4,4,16,19,0,1,3750,0.060790300369262695,1,0.010451899841427803,0.0608488991856575,0.17459550499916077,166500,1,43022,12,0.05826885253190994,-0.09431064873933792,12.022750854492188,10.669466972351074,8.229511260986328,1,1,0,0
20,1.2000000476837158,1.0199999809265137,1.0199999809265137,5.5,3,5,13.5,19,1.1100000143051147,1.1100000143051147,1.0499999523162842,5.050000190734863,4,5,13,14,0,3,1901,0.03401099890470505,1,0.007386600133031607,0.013590799644589424,0.019073599949479103,245400,3,79025,10,0.18232159316539764,0.019802609458565712,12.41064453125,11.277519226074219,7.550135135650635,1,0,0,1
21,0.949999988079071,0.949999988079071,1.059999942779541,4.5,3,4,13.5,23,1.0099999904632568,0.9399999976158142,0.9399999976158142,5.5,3,4,13.5,27.5,0,1,1901,0.03401099890470505,1,0.007386600133031607,0.013590799644589424,0.019073599949479103,245400,3,79025,10,-0.051293306052684784,-0.051293306052684784,12.41064453125,11.277519226074219,7.550135135650635,1,1,0,0
22,1.1100000143051147,0.949999988079071,1.0099999904632568,4.25,4,2,16,17.5,0.9399999976158142,0.9399999976158142,1,5.050000190734863,4,2,15.5,17.5,0,1,5413,0.05186590179800987,1,0.12006299942731857,0.032298699021339417,0.07353690266609192,198800,1,65296,10,0.10436002910137177,-0.051293306052684784,12.200054168701172,11.086686134338379,8.596558570861816,1,1,0,0
23,1.0199999809265137,1.0199999809265137,0.949999988079071,,3,3,16,,0.8999999761581421,0.949999988079071,0.949999988079071,5.050000190734863,4,3,16,19,0,1,6085,0.055474601686000824,1,0.433610200881958,0.07652749866247177,0.15084800124168396,245900,1,56893,10,0.019802609458565712,0.019802609458565712,12.412680625915527,10.948927879333496,8.713582038879395,1,1,0,0
24,1.059999942779541,0.9800000190734863,1.059999942779541,5,3,,14,17,1.1100000143051147,1.090000033378601,2.069999933242798,5.050000190734863,6,,12.5,17.5,0,4,8966,0.05273269861936569,1,0.022127000615000725,0.09275049716234207,0.236586794257164,173500,3,40719,12,0.05826885253190994,-0.02020268701016903,12.063932418823242,10.614450454711914,9.101195335388184,1,0,0,0
25,1.2699999809265137,1.0099999904632568,1.059999942779541,4.25,4,3,17,21,1.3700000047683716,1.0199999809265137,1.0499999523162842,5.050000190734863,5,3,17,23,0,1,8966,0.05273269861936569,1,0.022127000615000725,0.09275049716234207,0.236586794257164,173500,3,40719,12,0.23901689052581787,0.009950321167707443,12.063932418823242,10.614450454711914,9.101195335388184,1,1,0,0
26,1.1699999570846558,0.949999988079071,0.8500000238418579,4.75,6,2,16,16,1.3700000047683716,0.949999988079071,2.0299999713897705,5.050000190734863,6,2,16,17,0,4,13602,0.1087384968996048,1,0.6963651180267334,0.16112390160560608,0.26042258739471436,119300,1,33306,10,0.157003715634346,-0.051293306052684784,11.689396858215332,10.413493156433105,9.517971992492676,1,0,0,0
27,1.1799999475479126,1.0199999809265137,1.059999942779541,5.099999904632568,3,6,17,32.5,1.100000023841858,1,1.0499999523162842,5.050000190734863,3,6,17,22.5,1,3,3232,0.04639029875397682,1,0.05573059991002083,0.04034209996461868,0.07513780146837234,201600,2,59266,10,0.16551439464092255,0.019802609458565712,12.214040756225586,10.989790916442871,8.0808563232421875,1,0,0,1
28,1.059999942779541,0.949999988079071,0.949999988079071,4.75,3,3,16,21,1.0499999523162842,0.949999988079071,0.949999988079071,5.050000190734863,4,3,15,23,0,1,3232,0.04639029875397682,1,0.05573059991002083,0.04034209996461868,0.07513780146837234,201600,2,59266,10,0.05826885253190994,-0.051293306052684784,12.214040756225586,10.989790916442871,8.0808563232421875,1,1,0,0
29,1.1699999570846558,0.949999988079071,1.0199999809265137,5.119999885559082,4,3,15,42.5,1.159999966621399,0.9399999976158142,0.9399999976158142,5.050000190734863,5,3,15,18.75,0,1,1995,0.02887910045683384,1,0.032352298498153687,0.02669600024819374,0.06392479687929153,218600,3,57424,21,0.157003715634346,-0.051293306052684784,12.294999122619629,10.95821762084961,7.5983991622924805,1,1,0,0
30,1.059999942779541,0.8899999856948853,1.059999942779541,5,3,2,12.5,25,1.0499999523162842,0.9800000190734863,1.0499999523162842,5.050000190734863,4,2,12.5,18.5,0,4,1995,0.02887910045683384,1,0.032352298498153687,0.02669600024819374,0.06392479687929153,218600,3,57424,21,0.05826885253190994,-0.11653383076190948,12.294999122619629,10.95821762084961,7.5983991622924805,1,0,0,0
31,1.1200000047683716,1.0199999809265137,1.059999942779541,5,4,7,17,20.5,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,4,7,17,32,1,3,1995,0.02887910045683384,1,0.032352298498153687,0.02669600024819374,0.06392479687929153,218600,3,57424,21,0.11332868784666061,0.019802609458565712,12.294999122619629,10.95821762084961,7.5983991622924805,1,0,0,1
32,1.100000023841858,0.9700000286102295,1.1699999570846558,4.25,,4,18,29,1.1100000143051147,1.0099999904632568,1.090000033378601,5.050000190734863,4,4,18,20,1,1,18138,0.06724560260772705,1,0.20465829968452454,0.16917440295219421,0.3042440116405487,163000,2,30877,24,0.09531020373106003,-0.030459178611636162,12.001505851745605,10.337766647338867,9.805764198303223,1,1,0,0
33,1.100000023841858,1.0199999809265137,1.059999942779541,5.25,3,6,17,30,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,3,6,16,17,1,3,822,0.02051280066370964,1,0.005096099805086851,0.008534899912774563,0.01023619994521141,292400,1,82797,21,0.09531020373106003,0.019802609458565712,12.585878372192383,11.32414722442627,6.711740493774414,1,0,0,1
34,1.059999942779541,1.0099999904632568,2.559999942779541,4.5,2,3,11,3.5,1.0499999523162842,1.0499999523162842,2.640000104904175,5.050000190734863,3,3,11,6.5,0,2,7761,0.07593359798192978,1,0.35989511013031006,0.09317009896039963,0.13308469951152802,175600,5,47738,28,0.05826885253190994,0.009950321167707443,12.075963973999023,10.773483276367188,8.956866264343262,1,0,1,0
35,1.059999942779541,1.1699999570846558,2.559999942779541,4.5,1,3,10,7,,1.0499999523162842,2.640000104904175,,3,3,10,7,0,2,6970,0.07306060194969177,1,0.35989511013031006,0.09317009896039963,0.13308469951152802,175600,5,47738,26,0.05826885253190994,0.157003715634346,12.075963973999023,10.773483276367188,8.849370956420898,1,0,1,0
36,1.1200000047683716,1.0199999809265137,1.059999942779541,4.949999809265137,3,5,11.5,12.5,1.2200000286102295,1.1100000143051147,0.7300000190734863,5.050000190734863,3,5,11.5,14.5,1,3,6970,0.07306060194969177,1,0.35989511013031006,0.09317009896039963,0.13308469951152802,175600,5,47738,26,0.11332868784666061,0.019802609458565712,12.075963973999023,10.773483276367188,8.849370956420898,1,0,0,1
37,0.9599999785423279,0.949999988079071,2.130000114440918,4.5,4,2,11.5,28.25,1.0299999713897705,,,5.050000190734863,3,2,11.5,22,0,4,7761,0.07593359798192978,1,0.6368029713630676,0.0816688984632492,0.1053588017821312,142300,1,48209,28,-0.040822017937898636,-0.051293306052684784,11.865693092346191,10.78330135345459,8.956866264343262,1,0,0,0
38,1.1200000047683716,1,1.0199999809265137,4.349999904632568,3,5,17,27.5,1.0499999523162842,1.0499999523162842,1.0499999523162842,5.050000190734863,3,5,16,29.5,1,3,3229,0.020302100107073784,1,0.004880699794739485,0.018206199631094933,0.047519199550151825,196500,3,53961,28,0.11332868784666061,0,12.188417434692383,10.896017074584961,8.079927444458008,1,0,0,1
39,1.059999942779541,0.949999988079071,1.0099999904632568,5.300000190734863,4,3,16,13,1.0499999523162842,0.9399999976158142,1,5.050000190734863,6,3,16,8.5,1,1,3229,0.020302100107073784,1,0.004880699794739485,0.018206199631094933,0.047519199550151825,196500,3,53961,28,0.05826885253190994,-0.051293306052684784,12.188417434692383,10.896017074584961,8.079927444458008,1,1,0,0
40,1.100000023841858,0.9599999785423279,1.100000023841858,5,4,6,18.5,14,1.0499999523162842,0.9900000095367432,1.0299999713897705,5.050000190734863,4,6,19,27.5,1,1,6842,0.025238899514079094,1,0.031984299421310425,0.03675070032477379,0.0947038009762764,209100,2,55878,2,0.09531020373106003,-0.040822017937898636,12.250567436218262,10.930926322937012,8.830835342407227,1,1,0,0
41,1.1799999475479126,1.0700000524520874,1.1699999570846558,5,4,6,19,31,1.059999942779541,1.059999942779541,1.0499999523162842,5.050000190734863,3,6,19,34,0,3,6842,0.025238899514079094,1,0.031984299421310425,0.03675070032477379,0.0947038009762764,209100,2,55878,2,0.16551439464092255,0.06765870004892349,12.250567436218262,10.930926322937012,8.830835342407227,1,0,0,1
42,1.090000033378601,1.1200000047683716,1.059999942779541,5.050000190734863,,4,18,28.5,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,3,4,16,22.5,1,3,3885,0.045011501759290695,1,0.004613500088453293,0.038405001163482666,0.12146420031785965,174600,1,47113,2,0.086177729070186615,0.11332868784666061,12.070253372192383,10.76030445098877,8.264878273010254,1,0,0,1
43,1.0099999904632568,0.949999988079071,1.0299999713897705,5,4,6,15.5,20,1.100000023841858,0.9399999976158142,1.0199999809265137,5.050000190734863,4,6,15.5,25.5,1,1,1687,0.05076320096850395,1,0.003233900060877204,0.02341499924659729,0.03921569883823395,186800,1,41196,2,0.009950321167707443,-0.051293306052684784,12.13779354095459,10.626096725463867,7.430706977844238,1,1,0,0
44,1.1200000047683716,1.0199999809265137,1.059999942779541,4.5,3,4,11.5,20.25,1.2200000286102295,1.1100000143051147,2.2799999713897705,5.050000190734863,3,4,11.5,14.5,0,3,2300,0.023156899958848953,1,0.13147200644016266,0.018258199095726013,0.03907420113682747,205000,2,62927,28,0.11332868784666061,0.019802609458565712,12.230765342712402,11.04973030090332,7.740664482116699,1,0,0,1
45,1.0700000524520874,1.0199999809265137,0.7400000095367432,4.5,3,6,16.5,19.5,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,3,6,15.5,18,1,3,1863,0.03800319880247116,1,0.01314810011535883,0.015531600452959538,0.01972240023314953,473400,1,136529,10,0.06765870004892349,0.019802609458565712,13.067695617675781,11.824292182922363,7.529943466186523,1,0,0,1
46,1.059999942779541,0.949999988079071,0.949999988079071,4.5,3,3,16,12.5,1.0499999523162842,0.9399999976158142,0.9399999976158142,5.050000190734863,3,3,16.5,21,0,1,2499,0.05363849923014641,1,0.0668874979019165,0.027803700417280197,0.026636900380253792,161300,3,54216,18,0.05826885253190994,-0.051293306052684784,11.991021156311035,10.900731086730957,7.823646068572998,1,1,0,0
47,1.0199999809265137,1.0700000524520874,0.949999988079071,5,4,4,17,22,1.1100000143051147,1.059999942779541,1.0499999523162842,5.050000190734863,5,4,17,11.5,0,3,2499,0.05363849923014641,1,0.0668874979019165,0.027803700417280197,0.026636900380253792,161300,3,54216,18,0.019802609458565712,0.06765870004892349,11.991021156311035,10.900731086730957,7.823646068572998,1,0,0,1
48,1.0199999809265137,0.949999988079071,1.0399999618530273,4.25,1,4,16,13.5,1.1100000143051147,1.1100000143051147,1.0299999713897705,5.050000190734863,3,4,15,,0,1,2581,0.030253399163484573,1,0.03182389959692955,0.025715600699186325,0.07092320173978806,216500,1,58339,5,0.019802609458565712,-0.051293306052684784,12.285346031188965,10.97402572631836,7.855932235717773,1,1,0,0
49,1.059999942779541,0.8500000238418579,2.3399999141693115,5,5,3,10.5,14,0.9399999976158142,0.8399999737739563,2.319999933242798,5.050000190734863,1,3,10.5,5.5,1,2,5558,0.0644690990447998,1,0.03629690036177635,0.033493101596832275,0.10212360322475433,176800,4,50968,12,0.05826885253190994,-0.16251890361309052,12.08277416229248,10.838953018188477,8.622993469238281,1,0,1,0
50,1.0199999809265137,,1.059999942779541,,3,,17,22.5,1.1100000143051147,1.0499999523162842,1.0499999523162842,5.050000190734863,3,,18,16,1,3,5558,0.0644690990447998,1,0.03629690036177635,0.033493101596832275,0.10212360322475433,176800,4,50968,12,0.019802609458565712,,12.08277416229248,10.838953018188477,8.622993469238281,1,0,0,1
51,1.059999942779541,0.949999988079071,0.949999988079071,4.75,3,3,16.5,12.5,1.0499999523162842,0.9399999976158142,0.9399999976158142,5.050000190734863,4,3,18,,0,1,5558,0.0644690990447998,1,0.03629690036177635,0.033493101596832275,0.10212360322475433,176800,4,50968,12,0.05826885253190994,-0.051293306052684784,12.08277416229248,10.838953018188477,8.622993469238281,1,1,0,0
52,1.059999942779541,0.949999988079071,0.949999988079071,4.25,3,2,16,17.5,1.0499999523162842,0.949999988079071,0.949999988079071,5.050000190734863,3,2,16,14.5,0,1,41437,0.06052200123667717,1,0.04858659952878952,0.16769669950008392,0.3827989101409912,165400,3,29319,12,0.05826885253190994,-0.051293306052684784,12.016121864318848,10.285990715026855,10.631929397583008,1,1,0,0
